Timestamp,Fractional Year,CO2 (ppm),Standard Deviation (ppm)
1974-02-05T00:00:00Z,1974.0958904109589,,-99.99
1974-02-06T00:00:00Z,1974.0986301369865,,-99.99
1974-02-07T00:00:00Z,1974.1013698630136,,-99.99
1974-02-08T00:00:00Z,1974.1041095890407,,-99.99
1974-02-09T00:00:00Z,1974.1068493150683,,-99.99
1974-02-10T00:00:00Z,1974.109589041096,,-99.99
1974-02-11T00:00:00Z,1974.1123287671232,,-99.99
1974-02-12T00:00:00Z,1974.1150684931504,,-99.99
1974-02-13T00:00:00Z,1974.1178082191784,,-99.99
1974-02-14T00:00:00Z,1974.120547945205,,-99.99
1974-02-15T00:00:00Z,1974.123287671233,,-99.99
1974-02-16T00:00:00Z,1974.1260273972605,,-99.99
1974-02-17T00:00:00Z,1974.128767123288,,-99.99
1974-02-18T00:00:00Z,1974.131506849315,,-99.99
1974-02-19T00:00:00Z,1974.1342465753423,,-99.99
1974-02-20T00:00:00Z,1974.13698630137,,-99.99
1974-02-21T00:00:00Z,1974.1397260273973,,-99.99
1974-02-22T00:00:00Z,1974.1424657534249,,-99.99
1974-02-23T00:00:00Z,1974.145205479452,,-99.99
1974-02-24T00:00:00Z,1974.1479452054796,,-99.99
1974-02-25T00:00:00Z,1974.150684931507,,-99.99
1974-02-26T00:00:00Z,1974.1534246575343,,-99.99
1974-02-27T00:00:00Z,1974.1561643835616,,-99.99
1974-02-28T00:00:00Z,1974.158904109589,,-99.99
1974-03-01T00:00:00Z,1974.1616438356164,,-99.99
1974-03-02T00:00:00Z,1974.164383561644,,-99.99
1974-03-03T00:00:00Z,1974.1671232876715,,-99.99
1974-03-04T00:00:00Z,1974.169863013699,,-99.99
1974-03-05T00:00:00Z,1974.172602739726,,-99.99
1974-03-06T00:00:00Z,1974.1753424657531,,-99.99
1974-03-07T00:00:00Z,1974.1780821917807,,-99.99
1974-03-08T00:00:00Z,1974.1808219178083,,-99.99
1974-03-09T00:00:00Z,1974.183561643836,,-99.99
1974-03-10T00:00:00Z,1974.186301369863,,-99.99
1974-03-11T00:00:00Z,1974.1890410958904,,-99.99
1974-03-12T00:00:00Z,1974.1917808219175,,-99.99
1974-03-13T00:00:00Z,1974.194520547945,,-99.99
1974-03-14T00:00:00Z,1974.1972602739727,,-99.99
1974-03-15T00:00:00Z,1974.2,,-99.99
1974-03-16T00:00:00Z,1974.2027397260276,,-99.99
1974-03-17T00:00:00Z,1974.2054794520548,,-99.99
1974-03-18T00:00:00Z,1974.208219178082,,-99.99
1974-03-19T00:00:00Z,1974.2109589041097,,-99.99
1974-03-20T00:00:00Z,1974.213698630137,,-99.99
1974-03-21T00:00:00Z,1974.2164383561644,,-99.99
1974-03-22T00:00:00Z,1974.219178082192,,-99.99
1974-03-23T00:00:00Z,1974.2219178082191,,-99.99
1974-03-24T00:00:00Z,1974.2246575342465,,-99.99
1974-03-25T00:00:00Z,1974.227397260274,,-99.99
1974-03-26T00:00:00Z,1974.2301369863012,,-99.99
1974-03-27T00:00:00Z,1974.2328767123288,,-99.99
1974-03-28T00:00:00Z,1974.235616438356,,-99.99
1974-03-29T00:00:00Z,1974.2383561643835,,-99.99
1974-03-30T00:00:00Z,1974.2410958904109,,-99.99
1974-03-31T00:00:00Z,1974.2438356164384,,-99.99
1974-04-01T00:00:00Z,1974.2465753424656,,-99.99
1974-04-02T00:00:00Z,1974.2493150684927,,-99.99
1974-04-03T00:00:00Z,1974.2520547945203,,-99.99
1974-04-04T00:00:00Z,1974.254794520548,,-99.99
1974-04-05T00:00:00Z,1974.2575342465752,,-99.99
1974-04-06T00:00:00Z,1974.2602739726028,,-99.99
1974-04-07T00:00:00Z,1974.2630136986304,,-99.99
1974-04-08T00:00:00Z,1974.2657534246573,,-99.99
1974-04-09T00:00:00Z,1974.268493150685,,-99.99
1974-04-10T00:00:00Z,1974.271232876712,,-99.99
1974-04-11T00:00:00Z,1974.27397260274,,-99.99
1974-04-12T00:00:00Z,1974.2767123287672,,-99.99
1974-04-13T00:00:00Z,1974.2794520547943,,-99.99
1974-04-14T00:00:00Z,1974.282191780822,,-99.99
1974-04-15T00:00:00Z,1974.2849315068493,,-99.99
1974-04-16T00:00:00Z,1974.2876712328768,,-99.99
1974-04-17T00:00:00Z,1974.290410958904,,-99.99
1974-04-18T00:00:00Z,1974.293150684932,,-99.99
1974-04-19T00:00:00Z,1974.295890410959,,-99.99
1974-04-20T00:00:00Z,1974.2986301369865,,-99.99
1974-04-21T00:00:00Z,1974.3013698630136,,-99.99
1974-04-22T00:00:00Z,1974.304109589041,,-99.99
1974-04-23T00:00:00Z,1974.3068493150688,,-99.99
1974-04-24T00:00:00Z,1974.309589041096,,-99.99
1974-04-25T00:00:00Z,1974.3123287671235,,-99.99
1974-04-26T00:00:00Z,1974.3150684931504,,-99.99
1974-04-27T00:00:00Z,1974.317808219178,,-99.99
1974-04-28T00:00:00Z,1974.3205479452056,,-99.99
1974-04-29T00:00:00Z,1974.323287671233,,-99.99
1974-04-30T00:00:00Z,1974.3260273972603,,-99.99
1974-05-01T00:00:00Z,1974.328767123288,,-99.99
1974-05-02T00:00:00Z,1974.331506849315,,-99.99
1974-05-03T00:00:00Z,1974.3342465753424,,-99.99
1974-05-04T00:00:00Z,1974.33698630137,,-99.99
1974-05-05T00:00:00Z,1974.339726027397,,-99.99
1974-05-06T00:00:00Z,1974.342465753425,,-99.99
1974-05-07T00:00:00Z,1974.345205479452,,-99.99
1974-05-08T00:00:00Z,1974.3479452054796,,-99.99
1974-05-09T00:00:00Z,1974.3506849315067,,-99.99
1974-05-10T00:00:00Z,1974.3534246575343,,-99.99
1974-05-11T00:00:00Z,1974.3561643835617,,-99.99
1974-05-12T00:00:00Z,1974.358904109589,,-99.99
1974-05-13T00:00:00Z,1974.3616438356164,,-99.99
1974-05-14T00:00:00Z,1974.364383561644,,-99.99
1974-05-15T00:00:00Z,1974.3671232876711,,-99.99
1974-05-16T00:00:00Z,1974.3698630136987,,-99.99
1974-05-17T00:00:00Z,1974.372602739726,333.38,0.07
1974-05-18T00:00:00Z,1974.3753424657532,333.11,0.3
1974-05-19T00:00:00Z,1974.3780821917808,333.46,0.09
1974-05-20T00:00:00Z,1974.380821917808,333.64,0.29
1974-05-21T00:00:00Z,1974.383561643836,333.5,0.24
1974-05-22T00:00:00Z,1974.386301369863,333.21,0.13
1974-05-23T00:00:00Z,1974.3890410958904,333.05,0.07
1974-05-24T00:00:00Z,1974.3917808219176,,-99.99
1974-05-25T00:00:00Z,1974.3945205479447,,-99.99
1974-05-26T00:00:00Z,1974.3972602739725,333.32,0.13
1974-05-27T00:00:00Z,1974.4,332.79,0.08
1974-05-28T00:00:00Z,1974.4027397260277,332.43,0.11
1974-05-29T00:00:00Z,1974.4054794520548,332.6,0.17
1974-05-30T00:00:00Z,1974.4082191780824,333.3,0.13
1974-05-31T00:00:00Z,1974.4109589041093,333.25,0.17
1974-06-01T00:00:00Z,1974.4136986301369,,-99.99
1974-06-02T00:00:00Z,1974.4164383561645,,-99.99
1974-06-03T00:00:00Z,1974.419178082192,,-99.99
1974-06-04T00:00:00Z,1974.4219178082192,333.08,0.2
1974-06-05T00:00:00Z,1974.4246575342463,332.75,0.18
1974-06-06T00:00:00Z,1974.427397260274,331.83,0.06
1974-06-07T00:00:00Z,1974.4301369863012,332.09,0.16
1974-06-08T00:00:00Z,1974.4328767123288,332.0,0.08
1974-06-09T00:00:00Z,1974.435616438356,332.36,0.09
1974-06-10T00:00:00Z,1974.4383561643835,332.25,0.14
1974-06-11T00:00:00Z,1974.441095890411,332.28,0.21
1974-06-12T00:00:00Z,1974.4438356164385,332.03,0.12
1974-06-13T00:00:00Z,1974.4465753424656,331.85,0.16
1974-06-14T00:00:00Z,1974.4493150684928,332.63,0.14
1974-06-15T00:00:00Z,1974.4520547945208,332.02,0.22
1974-06-16T00:00:00Z,1974.454794520548,332.1,0.11
1974-06-17T00:00:00Z,1974.4575342465755,332.18,0.09
1974-06-18T00:00:00Z,1974.4602739726024,332.74,0.11
1974-06-19T00:00:00Z,1974.4630136986304,332.33,0.41
1974-06-20T00:00:00Z,1974.4657534246576,332.35,0.1
1974-06-21T00:00:00Z,1974.468493150685,332.53,0.14
1974-06-22T00:00:00Z,1974.4712328767123,332.35,0.04
1974-06-23T00:00:00Z,1974.47397260274,332.25,0.23
1974-06-24T00:00:00Z,1974.4767123287672,331.44,0.2
1974-06-25T00:00:00Z,1974.4794520547944,332.08,0.1
1974-06-26T00:00:00Z,1974.482191780822,,-99.99
1974-06-27T00:00:00Z,1974.4849315068493,331.28,0.09
1974-06-28T00:00:00Z,1974.487671232877,331.61,0.24
1974-06-29T00:00:00Z,1974.490410958904,,-99.99
1974-06-30T00:00:00Z,1974.493150684932,331.85,0.09
1974-07-01T00:00:00Z,1974.495890410959,,-99.99
1974-07-02T00:00:00Z,1974.4986301369863,331.44,0.06
1974-07-03T00:00:00Z,1974.5013698630137,332.06,0.22
1974-07-04T00:00:00Z,1974.504109589041,331.65,0.09
1974-07-05T00:00:00Z,1974.5068493150684,331.58,0.13
1974-07-06T00:00:00Z,1974.509589041096,331.53,0.07
1974-07-07T00:00:00Z,1974.5123287671236,,-99.99
1974-07-08T00:00:00Z,1974.5150684931507,331.57,0.33
1974-07-09T00:00:00Z,1974.517808219178,331.65,0.19
1974-07-10T00:00:00Z,1974.5205479452052,331.47,0.11
1974-07-11T00:00:00Z,1974.5232876712328,331.55,0.15
1974-07-12T00:00:00Z,1974.5260273972603,331.26,0.09
1974-07-13T00:00:00Z,1974.528767123288,331.27,0.1
1974-07-14T00:00:00Z,1974.531506849315,,-99.99
1974-07-15T00:00:00Z,1974.5342465753424,331.04,0.29
1974-07-16T00:00:00Z,1974.5369863013696,330.8,0.13
1974-07-17T00:00:00Z,1974.5397260273971,,-99.99
1974-07-18T00:00:00Z,1974.5424657534247,330.69,0.21
1974-07-19T00:00:00Z,1974.545205479452,330.96,0.28
1974-07-20T00:00:00Z,1974.5479452054797,330.68,0.13
1974-07-21T00:00:00Z,1974.5506849315068,330.65,0.09
1974-07-22T00:00:00Z,1974.5534246575344,330.82,0.1
1974-07-23T00:00:00Z,1974.5561643835615,330.7,0.15
1974-07-24T00:00:00Z,1974.558904109589,331.17,0.17
1974-07-25T00:00:00Z,1974.5616438356165,331.21,0.07
1974-07-26T00:00:00Z,1974.564383561644,330.29,0.23
1974-07-27T00:00:00Z,1974.5671232876712,330.45,0.15
1974-07-28T00:00:00Z,1974.5698630136983,,-99.99
1974-07-29T00:00:00Z,1974.572602739726,,-99.99
1974-07-30T00:00:00Z,1974.5753424657532,,-99.99
1974-07-31T00:00:00Z,1974.5780821917808,330.15,0.44
1974-08-01T00:00:00Z,1974.580821917808,329.59,0.12
1974-08-02T00:00:00Z,1974.5835616438355,329.69,0.2
1974-08-03T00:00:00Z,1974.5863013698631,329.79,0.13
1974-08-04T00:00:00Z,1974.5890410958905,330.23,0.11
1974-08-05T00:00:00Z,1974.5917808219176,,-99.99
1974-08-06T00:00:00Z,1974.5945205479447,329.77,0.06
1974-08-07T00:00:00Z,1974.5972602739728,,-99.99
1974-08-08T00:00:00Z,1974.6,330.15,0.08
1974-08-09T00:00:00Z,1974.6027397260275,329.73,0.12
1974-08-10T00:00:00Z,1974.6054794520549,329.37,0.16
1974-08-11T00:00:00Z,1974.6082191780824,329.02,0.32
1974-08-12T00:00:00Z,1974.6109589041096,329.38,0.05
1974-08-13T00:00:00Z,1974.613698630137,329.34,0.11
1974-08-14T00:00:00Z,1974.6164383561645,,-99.99
1974-08-15T00:00:00Z,1974.619178082192,328.63,0.08
1974-08-16T00:00:00Z,1974.6219178082192,,-99.99
1974-08-17T00:00:00Z,1974.6246575342464,329.36,0.12
1974-08-18T00:00:00Z,1974.627397260274,329.37,0.1
1974-08-19T00:00:00Z,1974.6301369863013,329.3,0.09
1974-08-20T00:00:00Z,1974.6328767123289,329.07,0.11
1974-08-21T00:00:00Z,1974.635616438356,329.41,0.12
1974-08-22T00:00:00Z,1974.638356164384,,-99.99
1974-08-23T00:00:00Z,1974.641095890411,328.76,0.17
1974-08-24T00:00:00Z,1974.6438356164383,328.47,0.09
1974-08-25T00:00:00Z,1974.6465753424657,328.69,0.13
1974-08-26T00:00:00Z,1974.6493150684933,328.89,0.11
1974-08-27T00:00:00Z,1974.6520547945208,328.36,0.13
1974-08-28T00:00:00Z,1974.654794520548,327.96,0.11
1974-08-29T00:00:00Z,1974.6575342465756,328.12,0.12
1974-08-30T00:00:00Z,1974.660273972603,328.24,0.1
1974-08-31T00:00:00Z,1974.66301369863,328.06,0.09
1974-09-01T00:00:00Z,1974.6657534246576,328.15,0.23
1974-09-02T00:00:00Z,1974.668493150685,,-99.99
1974-09-03T00:00:00Z,1974.6712328767123,328.19,0.09
1974-09-04T00:00:00Z,1974.67397260274,,-99.99
1974-09-05T00:00:00Z,1974.676712328767,328.19,0.16
1974-09-06T00:00:00Z,1974.6794520547944,327.88,0.29
1974-09-07T00:00:00Z,1974.682191780822,327.87,0.06
1974-09-08T00:00:00Z,1974.6849315068491,,-99.99
1974-09-09T00:00:00Z,1974.6876712328767,327.8,0.14
1974-09-10T00:00:00Z,1974.690410958904,327.84,0.1
1974-09-11T00:00:00Z,1974.6931506849317,327.46,0.21
1974-09-12T00:00:00Z,1974.695890410959,,-99.99
1974-09-13T00:00:00Z,1974.6986301369864,,-99.99
1974-09-14T00:00:00Z,1974.7013698630135,327.14,0.21
1974-09-15T00:00:00Z,1974.704109589041,327.06,0.13
1974-09-16T00:00:00Z,1974.7068493150684,,-99.99
1974-09-17T00:00:00Z,1974.709589041096,326.06,0.55
1974-09-18T00:00:00Z,1974.7123287671236,326.79,0.09
1974-09-19T00:00:00Z,1974.7150684931507,327.23,0.13
1974-09-20T00:00:00Z,1974.717808219178,326.78,0.25
1974-09-21T00:00:00Z,1974.7205479452052,326.42,0.23
1974-09-22T00:00:00Z,1974.7232876712328,,-99.99
1974-09-23T00:00:00Z,1974.72602739726,327.05,0.46
1974-09-24T00:00:00Z,1974.728767123288,326.42,0.11
1974-09-25T00:00:00Z,1974.731506849315,326.25,0.15
1974-09-26T00:00:00Z,1974.7342465753425,,-99.99
1974-09-27T00:00:00Z,1974.7369863013696,327.5,0.16
1974-09-28T00:00:00Z,1974.7397260273967,327.72,0.19
1974-09-29T00:00:00Z,1974.7424657534248,327.28,0.19
1974-09-30T00:00:00Z,1974.745205479452,327.59,0.27
1974-10-01T00:00:00Z,1974.7479452054797,327.48,0.13
1974-10-02T00:00:00Z,1974.7506849315068,,-99.99
1974-10-03T00:00:00Z,1974.7534246575344,327.53,0.17
1974-10-04T00:00:00Z,1974.7561643835616,,-99.99
1974-10-05T00:00:00Z,1974.758904109589,326.69,0.16
1974-10-06T00:00:00Z,1974.7616438356165,327.01,0.18
1974-10-07T00:00:00Z,1974.764383561644,327.29,0.28
1974-10-08T00:00:00Z,1974.7671232876712,327.17,0.2
1974-10-09T00:00:00Z,1974.7698630136983,,-99.99
1974-10-10T00:00:00Z,1974.772602739726,327.0,0.22
1974-10-11T00:00:00Z,1974.7753424657533,326.72,0.27
1974-10-12T00:00:00Z,1974.7780821917809,327.25,0.1
1974-10-13T00:00:00Z,1974.780821917808,327.15,0.16
1974-10-14T00:00:00Z,1974.783561643836,327.22,0.08
1974-10-15T00:00:00Z,1974.786301369863,,-99.99
1974-10-16T00:00:00Z,1974.7890410958903,327.26,0.07
1974-10-17T00:00:00Z,1974.7917808219177,327.18,0.2
1974-10-18T00:00:00Z,1974.7945205479448,,-99.99
1974-10-19T00:00:00Z,1974.7972602739728,327.34,0.15
1974-10-20T00:00:00Z,1974.8,327.36,0.11
1974-10-21T00:00:00Z,1974.8027397260275,,-99.99
1974-10-22T00:00:00Z,1974.805479452055,,-99.99
1974-10-23T00:00:00Z,1974.8082191780825,327.32,0.18
1974-10-24T00:00:00Z,1974.8109589041096,327.46,0.16
1974-10-25T00:00:00Z,1974.813698630137,327.41,0.12
1974-10-26T00:00:00Z,1974.8164383561643,327.44,0.07
1974-10-27T00:00:00Z,1974.819178082192,327.6,0.12
1974-10-28T00:00:00Z,1974.8219178082195,327.87,0.09
1974-10-29T00:00:00Z,1974.8246575342464,327.53,0.11
1974-10-30T00:00:00Z,1974.827397260274,327.46,0.05
1974-10-31T00:00:00Z,1974.830136986301,327.48,0.07
1974-11-01T00:00:00Z,1974.8328767123287,327.72,0.15
1974-11-02T00:00:00Z,1974.835616438356,327.8,0.09
1974-11-03T00:00:00Z,1974.838356164384,327.91,0.13
1974-11-04T00:00:00Z,1974.841095890411,327.95,0.08
1974-11-05T00:00:00Z,1974.8438356164384,327.79,0.11
1974-11-06T00:00:00Z,1974.8465753424657,327.86,0.07
1974-11-07T00:00:00Z,1974.849315068493,328.0,0.16
1974-11-08T00:00:00Z,1974.8520547945209,327.76,0.15
1974-11-09T00:00:00Z,1974.854794520548,327.35,0.11
1974-11-10T00:00:00Z,1974.8575342465756,327.91,0.18
1974-11-11T00:00:00Z,1974.8602739726027,327.97,0.14
1974-11-12T00:00:00Z,1974.86301369863,,-99.99
1974-11-13T00:00:00Z,1974.8657534246572,328.24,0.11
1974-11-14T00:00:00Z,1974.868493150685,328.14,0.15
1974-11-15T00:00:00Z,1974.8712328767124,329.77,0.13
1974-11-16T00:00:00Z,1974.87397260274,328.98,0.16
1974-11-17T00:00:00Z,1974.876712328767,329.12,0.13
1974-11-18T00:00:00Z,1974.8794520547945,328.64,0.11
1974-11-19T00:00:00Z,1974.8821917808216,328.29,0.2
1974-11-20T00:00:00Z,1974.8849315068492,,-99.99
1974-11-21T00:00:00Z,1974.8876712328768,328.56,0.12
1974-11-22T00:00:00Z,1974.890410958904,328.56,0.1
1974-11-23T00:00:00Z,1974.8931506849317,328.48,0.06
1974-11-24T00:00:00Z,1974.8958904109588,,-99.99
1974-11-25T00:00:00Z,1974.8986301369864,,-99.99
1974-11-26T00:00:00Z,1974.9013698630135,328.47,0.09
1974-11-27T00:00:00Z,1974.904109589041,328.47,0.14
1974-11-28T00:00:00Z,1974.9068493150685,328.59,0.1
1974-11-29T00:00:00Z,1974.909589041096,328.18,0.06
1974-11-30T00:00:00Z,1974.9123287671232,328.6,0.14
1974-12-01T00:00:00Z,1974.9150684931508,328.66,0.14
1974-12-02T00:00:00Z,1974.917808219178,328.7,0.08
1974-12-03T00:00:00Z,1974.9205479452053,,-99.99
1974-12-04T00:00:00Z,1974.9232876712329,328.91,0.13
1974-12-05T00:00:00Z,1974.92602739726,328.99,0.19
1974-12-06T00:00:00Z,1974.928767123288,,-99.99
1974-12-07T00:00:00Z,1974.9315068493152,328.75,0.11
1974-12-08T00:00:00Z,1974.9342465753425,329.23,0.26
1974-12-09T00:00:00Z,1974.9369863013696,329.95,0.16
1974-12-10T00:00:00Z,1974.9397260273968,329.42,0.15
1974-12-11T00:00:00Z,1974.9424657534248,329.35,0.09
1974-12-12T00:00:00Z,1974.945205479452,329.06,0.11
1974-12-13T00:00:00Z,1974.9479452054795,329.51,0.23
1974-12-14T00:00:00Z,1974.9506849315069,329.24,0.16
1974-12-15T00:00:00Z,1974.9534246575345,329.44,0.13
1974-12-16T00:00:00Z,1974.9561643835616,329.44,0.07
1974-12-17T00:00:00Z,1974.958904109589,330.19,0.06
1974-12-18T00:00:00Z,1974.9616438356163,329.78,0.1
1974-12-19T00:00:00Z,1974.964383561644,329.46,0.07
1974-12-20T00:00:00Z,1974.9671232876717,330.21,0.18
1974-12-21T00:00:00Z,1974.9698630136984,329.95,0.27
1974-12-22T00:00:00Z,1974.972602739726,329.94,0.15
1974-12-23T00:00:00Z,1974.975342465753,330.18,0.08
1974-12-24T00:00:00Z,1974.978082191781,329.83,0.08
1974-12-25T00:00:00Z,1974.9808219178085,329.75,0.12
1974-12-26T00:00:00Z,1974.983561643836,330.32,0.11
1974-12-27T00:00:00Z,1974.986301369863,329.74,0.1
1974-12-28T00:00:00Z,1974.9890410958903,329.96,0.16
1974-12-29T00:00:00Z,1974.9917808219177,329.72,0.13
1974-12-30T00:00:00Z,1974.9945205479453,330.69,0.12
1974-12-31T00:00:00Z,1974.9972602739729,330.28,0.07
1975-01-01T00:00:00Z,1975.0,330.39,0.45
1975-01-02T00:00:00Z,1975.0027397260276,330.17,0.17
1975-01-03T00:00:00Z,1975.0054794520547,330.65,0.16
1975-01-04T00:00:00Z,1975.0082191780823,330.77,0.11
1975-01-05T00:00:00Z,1975.0109589041097,330.66,0.2
1975-01-06T00:00:00Z,1975.013698630137,,-99.99
1975-01-07T00:00:00Z,1975.0164383561644,330.33,0.14
1975-01-08T00:00:00Z,1975.019178082192,330.51,0.13
1975-01-09T00:00:00Z,1975.021917808219,330.43,0.23
1975-01-10T00:00:00Z,1975.024657534247,330.82,0.15
1975-01-11T00:00:00Z,1975.027397260274,330.2,0.22
1975-01-12T00:00:00Z,1975.0301369863012,330.51,0.16
1975-01-13T00:00:00Z,1975.0328767123287,330.38,0.1
1975-01-14T00:00:00Z,1975.035616438356,331.26,0.44
1975-01-15T00:00:00Z,1975.0383561643837,331.54,0.17
1975-01-16T00:00:00Z,1975.041095890411,330.29,0.18
1975-01-17T00:00:00Z,1975.0438356164384,330.18,0.13
1975-01-18T00:00:00Z,1975.0465753424655,329.99,0.06
1975-01-19T00:00:00Z,1975.049315068493,330.53,0.16
1975-01-20T00:00:00Z,1975.0520547945205,330.75,0.1
1975-01-21T00:00:00Z,1975.054794520548,330.62,0.12
1975-01-22T00:00:00Z,1975.0575342465756,330.6,0.1
1975-01-23T00:00:00Z,1975.0602739726028,330.5,0.07
1975-01-24T00:00:00Z,1975.06301369863,330.82,0.13
1975-01-25T00:00:00Z,1975.0657534246573,331.73,0.13
1975-01-26T00:00:00Z,1975.0684931506848,331.75,0.13
1975-01-27T00:00:00Z,1975.0712328767124,331.33,0.25
1975-01-28T00:00:00Z,1975.07397260274,331.79,0.06
1975-01-29T00:00:00Z,1975.0767123287671,331.31,0.69
1975-01-30T00:00:00Z,1975.0794520547945,330.96,0.1
1975-01-31T00:00:00Z,1975.0821917808216,330.74,0.06
1975-02-01T00:00:00Z,1975.0849315068488,330.79,0.14
1975-02-02T00:00:00Z,1975.0876712328768,,-99.99
1975-02-03T00:00:00Z,1975.090410958904,330.64,0.1
1975-02-04T00:00:00Z,1975.0931506849315,332.02,0.24
1975-02-05T00:00:00Z,1975.0958904109589,332.18,0.36
1975-02-06T00:00:00Z,1975.0986301369865,331.78,0.19
1975-02-07T00:00:00Z,1975.1013698630136,331.69,0.09
1975-02-08T00:00:00Z,1975.1041095890407,331.55,0.15
1975-02-09T00:00:00Z,1975.1068493150683,331.6,0.09
1975-02-10T00:00:00Z,1975.109589041096,330.95,0.11
1975-02-11T00:00:00Z,1975.1123287671232,331.19,0.16
1975-02-12T00:00:00Z,1975.1150684931504,330.88,0.3
1975-02-13T00:00:00Z,1975.1178082191784,331.04,0.1
1975-02-14T00:00:00Z,1975.120547945205,331.09,0.07
1975-02-15T00:00:00Z,1975.123287671233,331.03,0.13
1975-02-16T00:00:00Z,1975.1260273972605,331.17,0.29
1975-02-17T00:00:00Z,1975.128767123288,331.6,0.18
1975-02-18T00:00:00Z,1975.131506849315,331.03,0.25
1975-02-19T00:00:00Z,1975.1342465753423,331.68,0.2
1975-02-20T00:00:00Z,1975.13698630137,,-99.99
1975-02-21T00:00:00Z,1975.1397260273973,331.36,0.13
1975-02-22T00:00:00Z,1975.1424657534249,331.7,0.18
1975-02-23T00:00:00Z,1975.145205479452,332.53,0.42
1975-02-24T00:00:00Z,1975.1479452054796,331.92,0.1
1975-02-25T00:00:00Z,1975.150684931507,331.94,0.05
1975-02-26T00:00:00Z,1975.1534246575343,331.76,0.11
1975-02-27T00:00:00Z,1975.1561643835616,331.79,0.13
1975-02-28T00:00:00Z,1975.158904109589,331.19,0.08
1975-03-01T00:00:00Z,1975.1616438356164,332.58,0.09
1975-03-02T00:00:00Z,1975.164383561644,,-99.99
1975-03-03T00:00:00Z,1975.1671232876715,,-99.99
1975-03-04T00:00:00Z,1975.169863013699,,-99.99
1975-03-05T00:00:00Z,1975.172602739726,331.96,0.18
1975-03-06T00:00:00Z,1975.1753424657531,331.55,0.2
1975-03-07T00:00:00Z,1975.1780821917807,331.79,0.21
1975-03-08T00:00:00Z,1975.1808219178083,,-99.99
1975-03-09T00:00:00Z,1975.183561643836,331.58,0.23
1975-03-10T00:00:00Z,1975.186301369863,331.73,0.16
1975-03-11T00:00:00Z,1975.1890410958904,331.54,0.1
1975-03-12T00:00:00Z,1975.1917808219175,,-99.99
1975-03-13T00:00:00Z,1975.194520547945,331.73,0.09
1975-03-14T00:00:00Z,1975.1972602739727,,-99.99
1975-03-15T00:00:00Z,1975.2,331.63,0.1
1975-03-16T00:00:00Z,1975.2027397260276,,-99.99
1975-03-17T00:00:00Z,1975.2054794520548,,-99.99
1975-03-18T00:00:00Z,1975.208219178082,332.33,0.09
1975-03-19T00:00:00Z,1975.2109589041097,331.83,0.07
1975-03-20T00:00:00Z,1975.213698630137,332.22,0.16
1975-03-21T00:00:00Z,1975.2164383561644,332.07,0.1
1975-03-22T00:00:00Z,1975.219178082192,332.12,0.07
1975-03-23T00:00:00Z,1975.2219178082191,332.08,0.14
1975-03-24T00:00:00Z,1975.2246575342465,331.88,0.15
1975-03-25T00:00:00Z,1975.227397260274,,-99.99
1975-03-26T00:00:00Z,1975.2301369863012,,-99.99
1975-03-27T00:00:00Z,1975.2328767123288,,-99.99
1975-03-28T00:00:00Z,1975.235616438356,331.73,0.13
1975-03-29T00:00:00Z,1975.2383561643835,,-99.99
1975-03-30T00:00:00Z,1975.2410958904109,,-99.99
